true_model,data_source,network_size,effective_sample_size,test_bootstrap_iters,ML_model_name,tuning_param_grid,L_lower,L_upper,L_result,Y_lower,Y_upper,Y_result
UBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0010070687188426062,0.0006040747037356939,U,-0.0028817618205722955,-0.0015024935931464607,B
UBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00019660129773474143,0.0005253154956533617,U,-0.004500143573279195,-0.0019020290042740787,B
UBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0001964951376926198,0.0005574114633856033,U,-0.0015027066288574643,0.0018261380176196355,U
UBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0003513912810918521,0.001228515342240009,U,-0.0028336946042997295,-0.0011592938175686517,B
UBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0007349210516417959,0.0005075105581564681,U,-0.0022291912089840702,-0.0010984198600133411,B
UBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-8.122980352793171e-05,0.0009721948262649762,U,-0.0053464796674703476,-0.003479568074366922,B
UBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00016778467223153571,0.0006270911000517655,U,-0.001614383242398778,-0.00037797529078879215,B
UBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-4.0448189296089095e-05,0.0006003663547958566,U,-0.005248195752961489,-0.0027040257766404456,B
UBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0001602580205269717,0.0002754802554539047,U,-0.0034719141309535093,-0.0004786432989328531,B
UBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",0.0,0.0,U,-0.0041469130428467785,-0.0015518714779286418,B
UBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-2.7255679654458048e-05,0.0005865190705076413,U,-0.0028280283420941315,-0.0008441963094284381,B
UBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.000512224863336961,0.0007773179305089457,U,-0.0012474144726622644,0.000668930140522503,U
UBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0002581699885917749,0.0011970254488506175,U,-0.0047430096394787515,-0.0009867091598884427,B
UBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0007636354522518582,0.0011900189290838714,U,-0.004231529324655945,-0.0011153541465353722,B
